run_uuid,func_name,energy_j,elapsed_ns
c2fcf24b-aa28-4903-b4a2-1bfadca14a21,sieve_task,63677815.0,2240841568
c2fcf24b-aa28-4903-b4a2-1bfadca14a21,sieve_task,65878860.0,2372228011
57843cde-82f7-44c9-8e6f-8750dd302b6d,sieve_task,62839073.0,2251823031
57843cde-82f7-44c9-8e6f-8750dd302b6d,sieve_task,65039812.0,2367234849
a82dc382-8cb4-4e3a-8554-bb607468606b,sieve_task,55208172.0,2375273150
a82dc382-8cb4-4e3a-8554-bb607468606b,sieve_task,56778846.0,2501814852
148311c0-208b-49c0-8020-17e65d38c105,sieve_task,57619238.0,2344191987
148311c0-208b-49c0-8020-17e65d38c105,sieve_task,59472016.0,2485318768
72b3af4a-17f2-484a-abc1-a1eaf7a30bc0,sieve_task,63573874.0,2114092222
72b3af4a-17f2-484a-abc1-a1eaf7a30bc0,sieve_task,67414257.0,2304270541
75bbcbf7-e3e2-42e9-a690-4b1fd8b6acd9,sieve_task,61624354.0,2300530133
75bbcbf7-e3e2-42e9-a690-4b1fd8b6acd9,sieve_task,60857082.0,2255503665
746affbd-ccb1-4015-9988-743446b4c158,sieve_task,52166493.0,2382968955
746affbd-ccb1-4015-9988-743446b4c158,sieve_task,55335735.0,2620507319
b82ed0c6-340f-4185-a0f5-e2ebd3a95631,sieve_task,58735079.0,2342054895
b82ed0c6-340f-4185-a0f5-e2ebd3a95631,sieve_task,60643704.0,2462260775
7dc6a6a2-cd0c-45b6-9801-605e34131afa,sieve_task,56476418.0,2237082457
7dc6a6a2-cd0c-45b6-9801-605e34131afa,sieve_task,59684539.0,2455235919
e401fa38-f76a-45a9-8c8c-c36e987f6017,sieve_task,60363859.0,2503890071
e401fa38-f76a-45a9-8c8c-c36e987f6017,sieve_task,56932166.0,2265870513
bd59d249-c642-499a-9e01-3184772a158b,sieve_task,51470144.0,2498750351
bd59d249-c642-499a-9e01-3184772a158b,sieve_task,52308704.0,2556331835
4d15cfdb-7921-44d5-98dc-bba72f31a021,sieve_task,56813026.0,2259521404
4d15cfdb-7921-44d5-98dc-bba72f31a021,sieve_task,58735446.0,2366479940
3a62a772-3e45-4084-bdba-626781b92839,sieve_task,53175890.0,2545186457
3a62a772-3e45-4084-bdba-626781b92839,sieve_task,51007927.0,2433221899
1580f15a-b563-4813-8207-14cebd05a17f,sieve_task,68022775.0,2367882063
1580f15a-b563-4813-8207-14cebd05a17f,sieve_task,65976149.0,2254782731
b40eafc5-2dbc-4746-93a9-0a685c17cb2d,sieve_task,52987292.0,2640685490
b40eafc5-2dbc-4746-93a9-0a685c17cb2d,sieve_task,49978572.0,2411231041
cb83a39a-3c39-4f62-bde6-538dabbee51d,sieve_task,61228848.0,2480599879
