run_uuid,func_name,call_count,total_energy_j,total_elapsed_ns
de3a53b0-fcb1-4bfb-923f-2bbecc28e422,matmul_task,12,831909733.0,28315147415
c3774595-8d5f-48c8-aa37-faaf51db717d,matmul_task,12,929002930.0,31579804837
4c3212a3-9b52-41bd-aa1b-d389477ed1d3,matmul_task,12,835557614.0,28719287445
6150781f-03d8-47e9-b124-11be605fff1b,matmul_task,12,891216588.0,30577729884
999b0088-8bda-453e-8e09-cd9458905394,matmul_task,12,884515130.0,30200103235
9e4e5b46-b7a5-486c-9fad-88b809069875,matmul_task,12,879782601.0,30106792877
59c1d739-dbc3-4d8c-b033-139503da24ec,matmul_task,12,896056484.0,30735917517
3b485218-cbc6-48f3-b090-f506f79c3db4,matmul_task,12,805236832.0,27883361086
4007b236-6724-4df1-8b7a-ac2b6db34efe,matmul_task,12,914978553.0,31229885991
feeb8155-edb2-49a7-997d-627beba7baf3,matmul_task,12,908476922.0,31081971273
50068369-2f07-421b-b03a-c4257abce093,matmul_task,12,753059469.0,25912492357
b8db3f05-419e-44ea-9ae4-6986d0a95d57,matmul_task,12,929427430.0,32099864813
ef70c293-973b-41b6-8f66-6b52d94614f1,matmul_task,12,885198234.0,30607426386
b98a54f0-bfe9-4bfa-b866-ae917c54ebd0,matmul_task,12,914279643.0,31319758886
d89a90f9-0d3d-462f-af3f-7dc56df943fe,matmul_task,12,904469544.0,30897213427
c50f4307-c9f9-4c58-bb55-10a1e2bf39bb,matmul_task,12,889263102.0,30452922316
604720a2-e7dd-4b62-9d10-faa368925f4f,matmul_task,12,762315977.0,26220081862
aa239011-381b-4c58-82a2-e7d3ebd4f37c,matmul_task,12,903563358.0,31006515139
0fc7b3b5-077b-41ca-9359-17bfb4ea873b,matmul_task,12,873455104.0,29851754424
d2c1b306-cd83-45d8-a4e7-3a3040b9a1e4,matmul_task,12,755032244.0,25877169555
d7153f4e-913d-43c2-a41c-44f63f16521b,matmul_task,12,883744010.0,30465068435
e2677ed1-6b4b-4d17-b3cd-d35f4f113002,matmul_task,12,912484599.0,31412605656
7769efe5-8cb8-40f4-8917-59715ec6fcab,matmul_task,12,948848646.0,32468020682
e446bbd8-487d-4463-babd-00ff75867e6d,matmul_task,12,748241489.0,25628834310
334656e6-0e8e-4475-9c94-b02c77228a13,matmul_task,12,904005136.0,30860112529
475f64b5-5458-46ff-ad81-6ca923c66ad3,matmul_task,12,792522018.0,27467777918
d0eee922-1552-4dfc-9df1-a72735617e4a,matmul_task,12,929882266.0,31682426418
55567be4-f423-469e-8f80-65847e56d6db,matmul_task,12,869802951.0,29742850795
9376d3c0-a067-4ce9-8a5e-f404f6bb1825,matmul_task,12,824557212.0,28106834264
d5191dd9-bb38-4d76-822b-85d4411a362f,matmul_task,12,920821920.0,31570540136
17c2dc36-3314-4dba-bb6b-f59c7c144205,matmul_task,12,820098118.0,28262108486
12f2e68d-3cf7-4d78-9b29-8ba1ef4ef231,matmul_task,12,919068390.0,31376175711
0f979670-8b93-43be-893a-dedf1ee2180b,matmul_task,12,944503259.0,32246382702
99d7bab1-22c6-4b88-9d93-2691b7b11e54,matmul_task,12,925951118.0,31512789710
694d8565-6ec6-4308-961b-ee2938cf9c46,matmul_task,12,900793587.0,30980073241
3e9bcf9d-7128-4fb4-9f27-760d69b9dac9,matmul_task,12,894054655.0,30574132525
c5ef132b-2cbc-4010-b704-2049bc655801,matmul_task,12,931479977.0,31875975735
65499df0-0d47-46ab-ae59-6092498eff64,matmul_task,12,820230327.0,27946929725
8aff2ced-c0f5-4d2d-bacb-677930fdaac4,matmul_task,12,897321435.0,30884696655
5de64395-2874-4e9a-8dfb-1c67290c96e7,matmul_task,12,917784576.0,31564809134
01c7870a-d967-4f7d-9dae-9956648d5931,matmul_task,12,855464730.0,29185622936
fa37d80c-9218-44a3-a4ca-d7cb499be60d,matmul_task,12,762036380.0,26126144429
ffac6591-90da-47f4-a78c-7c78ce03f3ab,matmul_task,12,924836196.0,31573641385
d6a8b204-d907-4b80-9f5b-09f34a8cb3f7,matmul_task,12,788874747.0,27182924079
a7d6df52-08e9-4ce9-b824-79f7cc5b8ab1,matmul_task,12,921745626.0,31375832660
