run_uuid,func_name,energy_j,elapsed_ns
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,59173
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,75706
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,58923
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,80117
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,77236
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,79931
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,62226
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,55279
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,671.0,61707
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,72142
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,76736
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,58973
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,79748
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,58020
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,59012
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,57866
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,58631
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,60321
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,58701
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,60831
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,76373
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,59563
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,74128
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,58710
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,18920.0,60700
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,61912
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,85437
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,57444
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,78964
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,59951
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,58040
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,56232
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,77392
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,59365
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,56815
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,56050
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,59751
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,73065
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,20446.0,59353
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,67912
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,204447
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,72434
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,62861
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,19166.0,59908
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,79136
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,90937
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,20691.0,72499
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,78706
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,72923
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,78590
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,79525
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,80255
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,77379
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,80973
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,56051
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,76477
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,213903
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,80129
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,74629
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,76806
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,61131
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,57457
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,72957
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,57977
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,58602
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,57138
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,78326
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,72054
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,60849
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,74322
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,79754
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,71608
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,54425
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,57483
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,19469.0,59667
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,17090.0,56521
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,76009
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,75559
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,59010
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,69923
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,96109
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,57426
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,61454
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,18798.0,79014
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,18310.0,73330
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,79607
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,58748
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,58662
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,78577
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,76214
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,71495
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,71694
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,72407
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,76160
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,81869
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,69210
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,19654.0,77470
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,57163
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,19348.0,59359
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,19471.0,59256
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,59310
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,59254
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,80041
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,59972
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,70410
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,58734
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,82025
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,73515
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,74954
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,1038.0,172043
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,19105.0,58542
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,71467
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,91178
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,58928
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,58404
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,59145
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,74746
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,75743
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,80682
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,60336
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,60723
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,57755
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,80575
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,76962
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,72666
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,21118.0,56554
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,74462
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,20019.0,57054
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,58198
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,75798
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,61981
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,75421
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,78644
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,79388
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,61740
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,59207
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,58727
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,81006
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,80234
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,18128.0,59219
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,78978
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,81504
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,58419
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,72009
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,80988
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,57780
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,57003
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,78611
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,58038
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,72047
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,60251
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,78082
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,78258
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,79184
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,66131
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,261662
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,74090
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,78375
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,74405
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,225924
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,79356
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,78229
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,62211
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,81898
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,73951
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,58905
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,58527
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,58989
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,73613
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,80913
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,58171
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,79910
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,20202.0,60044
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,77380
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,75561
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,59258
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,81358
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,72154
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,73245
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,60083
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,61468
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,74172
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,93954
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,81823
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,24415.0,117692
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,78098
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,77262
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,18554.0,79454
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,74383
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,78447
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,57758
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,74111
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,71805
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,80636
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,61643
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,18066.0,108707
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,75364
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,80185
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,85673
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,59719
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,18921.0,78163
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,75156
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,58049
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,20019.0,74182
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,76555
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,74779
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,77108
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,79155
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,74892
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,58257
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,60958
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,85655
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,57600
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,71454
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,76860
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,77553
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,77825
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,77803
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,72222
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,18616.0,73391
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,91561
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,76952
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,71101
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,77540
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,60194
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,73003
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,73643
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,58979
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,85647
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,69234
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,73914
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,18861.0,78509
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,77905
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,79985
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,62212
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,59774
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,58050
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,56999
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,81254
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,116970
6c604eff-75f1-4d94-b8a6-248369de5ca8,write_chunk,0.0,71300
