run_uuid,func_name,energy_j,elapsed_ns
608a7f60-3bcd-40f0-8d93-51e82bbc49f4,sieve_task,30567244.0,839372166
608a7f60-3bcd-40f0-8d93-51e82bbc49f4,sieve_task,33973851.0,933177667
608a7f60-3bcd-40f0-8d93-51e82bbc49f4,sieve_task,34462680.0,956640961
608a7f60-3bcd-40f0-8d93-51e82bbc49f4,sieve_task,34508945.0,965324526
608a7f60-3bcd-40f0-8d93-51e82bbc49f4,sieve_task,32603187.0,890564752
608a7f60-3bcd-40f0-8d93-51e82bbc49f4,sieve_task,33761998.0,941755355
7bd158cf-1172-482b-810a-3742e64e31d0,sieve_task,33996555.0,940179464
7bd158cf-1172-482b-810a-3742e64e31d0,sieve_task,32835793.0,892707615
7bd158cf-1172-482b-810a-3742e64e31d0,sieve_task,33835912.0,925412605
7bd158cf-1172-482b-810a-3742e64e31d0,sieve_task,34374850.0,943415655
7bd158cf-1172-482b-810a-3742e64e31d0,sieve_task,31108807.0,854136388
7bd158cf-1172-482b-810a-3742e64e31d0,sieve_task,34252781.0,938229311
4a6aeafe-4876-4b34-979b-b7e56108523a,sieve_task,31668926.0,871249653
4a6aeafe-4876-4b34-979b-b7e56108523a,sieve_task,34109105.0,929543725
4a6aeafe-4876-4b34-979b-b7e56108523a,sieve_task,34860263.0,971934175
4a6aeafe-4876-4b34-979b-b7e56108523a,sieve_task,34971834.0,981104198
4a6aeafe-4876-4b34-979b-b7e56108523a,sieve_task,33924902.0,924271932
4a6aeafe-4876-4b34-979b-b7e56108523a,sieve_task,33456336.0,908182767
521746e8-2c48-4bbc-bca6-f82944fddec1,sieve_task,33967992.0,951022552
521746e8-2c48-4bbc-bca6-f82944fddec1,sieve_task,34014317.0,953688146
521746e8-2c48-4bbc-bca6-f82944fddec1,sieve_task,33274267.0,910978688
521746e8-2c48-4bbc-bca6-f82944fddec1,sieve_task,33632421.0,928545666
521746e8-2c48-4bbc-bca6-f82944fddec1,sieve_task,32599587.0,886352574
521746e8-2c48-4bbc-bca6-f82944fddec1,sieve_task,31781963.0,871588640
37f82af6-8732-4f77-9e30-2baf23810bc7,sieve_task,34342930.0,970615214
37f82af6-8732-4f77-9e30-2baf23810bc7,sieve_task,34047703.0,944409586
37f82af6-8732-4f77-9e30-2baf23810bc7,sieve_task,34625094.0,991198147
37f82af6-8732-4f77-9e30-2baf23810bc7,sieve_task,32362038.0,885831661
37f82af6-8732-4f77-9e30-2baf23810bc7,sieve_task,33907628.0,939231862
37f82af6-8732-4f77-9e30-2baf23810bc7,sieve_task,31750713.0,871997389
16128a68-e923-4960-9a4d-854376c28f96,sieve_task,34642733.0,954544575
16128a68-e923-4960-9a4d-854376c28f96,sieve_task,35019686.0,973077923
16128a68-e923-4960-9a4d-854376c28f96,sieve_task,33861668.0,921981908
16128a68-e923-4960-9a4d-854376c28f96,sieve_task,34114780.0,935433139
16128a68-e923-4960-9a4d-854376c28f96,sieve_task,32215616.0,880784564
16128a68-e923-4960-9a4d-854376c28f96,sieve_task,33607458.0,912179624
7e152724-062a-47d6-a7cf-32d074d1f19d,sieve_task,33859350.0,918726915
7e152724-062a-47d6-a7cf-32d074d1f19d,sieve_task,34766818.0,953748455
7e152724-062a-47d6-a7cf-32d074d1f19d,sieve_task,32303383.0,879833128
7e152724-062a-47d6-a7cf-32d074d1f19d,sieve_task,34569552.0,944278487
7e152724-062a-47d6-a7cf-32d074d1f19d,sieve_task,35258333.0,967684101
7e152724-062a-47d6-a7cf-32d074d1f19d,sieve_task,35528291.0,981025608
f6a6be25-2c24-4c53-8c1b-183738e775db,sieve_task,31830913.0,873432509
f6a6be25-2c24-4c53-8c1b-183738e775db,sieve_task,33753332.0,920925141
f6a6be25-2c24-4c53-8c1b-183738e775db,sieve_task,34288243.0,935030998
f6a6be25-2c24-4c53-8c1b-183738e775db,sieve_task,33425756.0,910646218
f6a6be25-2c24-4c53-8c1b-183738e775db,sieve_task,34313206.0,935812710
f6a6be25-2c24-4c53-8c1b-183738e775db,sieve_task,34953524.0,968244990
b7914168-6d29-475f-aa8c-12cac7379be4,sieve_task,35077364.0,958176123
b7914168-6d29-475f-aa8c-12cac7379be4,sieve_task,34550204.0,933308864
b7914168-6d29-475f-aa8c-12cac7379be4,sieve_task,35182648.0,963061950
b7914168-6d29-475f-aa8c-12cac7379be4,sieve_task,34063023.0,918274761
b7914168-6d29-475f-aa8c-12cac7379be4,sieve_task,32858498.0,889742038
b7914168-6d29-475f-aa8c-12cac7379be4,sieve_task,32166055.0,872448678
88183e0f-4f36-4fa5-9a04-506e1071203f,sieve_task,32186197.0,892721486
88183e0f-4f36-4fa5-9a04-506e1071203f,sieve_task,33658361.0,979782732
88183e0f-4f36-4fa5-9a04-506e1071203f,sieve_task,32836585.0,918282990
88183e0f-4f36-4fa5-9a04-506e1071203f,sieve_task,30801008.0,860234758
88183e0f-4f36-4fa5-9a04-506e1071203f,sieve_task,33845311.0,993536969
88183e0f-4f36-4fa5-9a04-506e1071203f,sieve_task,33086830.0,932106195
