run_uuid,func_name,call_count,total_energy_j,total_elapsed_ns
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,100,956409.0,44527858
69fc78f1-7d66-48f2-a7b0-4f9f7c8e0497,write_chunk,100,1186577.0,43495120
cb0f9f6d-05b5-4fd5-b7e4-cc1bfcfcc40d,write_chunk,100,1308230.0,42213758
387807f0-0a03-4bcb-97d4-02804333c714,write_chunk,100,1081054.0,47167092
76e8474a-b5ce-409e-81e0-946543443022,write_chunk,100,786809.0,41402150
1533cbf7-c9cf-477c-bcdf-380de08d3af0,write_chunk,100,885434.0,42071650
0af6c18b-e42f-4a27-ae12-d39ffb2cf338,write_chunk,100,1052673.0,44251702
57438b64-9b23-4aef-8da5-1ed8cff194b9,write_chunk,100,1317319.0,40938138
b3c4a383-adb2-4f43-a1d2-014cefc51862,write_chunk,100,1085870.0,41242549
11b57a7d-c364-42c2-8ccc-065c2e8d547f,write_chunk,100,1124807.0,43377125
f203bc18-421a-4945-bbb5-99e6aa831217,write_chunk,100,998224.0,42409736
4fc400aa-aab2-44e8-afba-287e9a5b9e7f,write_chunk,100,1162345.0,42177045
352c59fc-7186-4a01-a42f-ba93b54c918b,write_chunk,100,1066590.0,42967639
51dc7a04-0ff8-4902-9a2a-c836bb812f18,write_chunk,100,1381167.0,41337425
638cb49d-8c78-4614-85cc-f6c201a19c68,write_chunk,100,985652.0,42145167
a75e679b-c5d8-49bf-a180-92e93489280d,write_chunk,100,819327.0,43133373
79c7cd35-4a59-4a74-a471-1374d28f0197,write_chunk,100,882809.0,41520328
86184e84-b659-45be-96a6-478fb141f136,write_chunk,100,897085.0,42855002
d7387423-b458-4f18-889b-426d502a493a,write_chunk,100,977108.0,41934427
ca52f39b-d72e-46ff-9b0c-a046d6ec80ea,write_chunk,100,854549.0,41937551
d22e803b-774d-4782-aedf-7be3612f48d0,write_chunk,100,812313.0,42662929
8369c3d6-0731-4a53-b263-f038f1e29b4f,write_chunk,100,1129942.0,47599578
b7aedd3c-5e3a-4eef-a238-7c8e990023e3,write_chunk,100,1061830.0,42983779
2182dccf-500d-44b0-b3ce-0f1fdc41ce66,write_chunk,100,878844.0,42171737
d864ce1c-951a-4f44-855b-4d0edb2bf539,write_chunk,100,1089293.0,43875250
63ab80ed-5ab7-428b-b63e-f7a3263fb4d5,write_chunk,100,889523.0,42601806
72b12475-2850-45b6-9c98-74724bde1e68,write_chunk,100,940739.0,42302416
317b2927-c171-4a51-ab2b-1e1088b4cb33,write_chunk,100,1249017.0,43909555
28f303c5-afb9-48b9-b4ea-733e193661d4,write_chunk,100,894954.0,42227528
df30f83b-0490-4095-90d0-fdd9679f4098,write_chunk,100,899291.0,41979980
eadefa61-95ac-4215-b0cb-f21a37333459,write_chunk,100,870778.0,43728022
8d4063c8-3e5b-46eb-9540-a4c89c8c5fd8,write_chunk,100,842036.0,42264058
b51fa163-b008-4b47-b861-4ac27d8c1c2e,write_chunk,100,822203.0,41752152
2143301b-17ac-40fe-bd83-8b5deafe2466,write_chunk,100,847043.0,43490242
a40e2c00-faef-4105-9cc5-6845c91da5ad,write_chunk,100,783082.0,42210498
d9c7b4ac-c9ae-4a25-aa1f-60a6227040ee,write_chunk,100,893796.0,41301111
d3e4c776-c9af-469f-a4da-40df19357450,write_chunk,100,886895.0,44613638
7046d0c9-6769-4b67-947d-fb9846e43d35,write_chunk,100,1098746.0,42473545
67eb8069-dd25-4c79-af2c-f500c0ff78bb,write_chunk,100,930363.0,42431118
