run_uuid,func_name,energy_j,elapsed_ns
c6d9b941-ee41-44fe-9f55-71fe1af04430,matmul_task,65784560.0,2260674035
c6d9b941-ee41-44fe-9f55-71fe1af04430,matmul_task,65908706.0,2264285456
c6d9b941-ee41-44fe-9f55-71fe1af04430,matmul_task,66954785.0,2301548885
c6d9b941-ee41-44fe-9f55-71fe1af04430,matmul_task,67763621.0,2326248828
c6d9b941-ee41-44fe-9f55-71fe1af04430,matmul_task,66445447.0,2282120321
1505437f-3898-4f48-bee9-cc312fdf3c1c,matmul_task,59350739.0,2057279506
1505437f-3898-4f48-bee9-cc312fdf3c1c,matmul_task,57363807.0,1990441057
1505437f-3898-4f48-bee9-cc312fdf3c1c,matmul_task,60204803.0,2085245160
1505437f-3898-4f48-bee9-cc312fdf3c1c,matmul_task,57625829.0,2002054343
1505437f-3898-4f48-bee9-cc312fdf3c1c,matmul_task,55721660.0,1937293815
a73e07ad-ffff-4f36-928d-41d748930f9f,matmul_task,56338540.0,1932400480
a73e07ad-ffff-4f36-928d-41d748930f9f,matmul_task,58325474.0,1996095819
a73e07ad-ffff-4f36-928d-41d748930f9f,matmul_task,58777316.0,2013078984
a73e07ad-ffff-4f36-928d-41d748930f9f,matmul_task,58375277.0,1997959726
a73e07ad-ffff-4f36-928d-41d748930f9f,matmul_task,56210061.0,1927861943
fa3a8453-ce39-471f-85dd-fdfd274ec76a,matmul_task,55781657.0,1951540557
fa3a8453-ce39-471f-85dd-fdfd274ec76a,matmul_task,56824806.0,1987614888
fa3a8453-ce39-471f-85dd-fdfd274ec76a,matmul_task,60193815.0,2097525774
fa3a8453-ce39-471f-85dd-fdfd274ec76a,matmul_task,56899268.0,1989865917
fa3a8453-ce39-471f-85dd-fdfd274ec76a,matmul_task,57815343.0,2019782442
e11c3e6c-a7c7-4406-80c1-7c78fc430e43,matmul_task,55769571.0,1914185965
e11c3e6c-a7c7-4406-80c1-7c78fc430e43,matmul_task,56053202.0,1922943900
e11c3e6c-a7c7-4406-80c1-7c78fc430e43,matmul_task,53032701.0,1823352429
e11c3e6c-a7c7-4406-80c1-7c78fc430e43,matmul_task,57307899.0,1964633290
e11c3e6c-a7c7-4406-80c1-7c78fc430e43,matmul_task,59822784.0,2049482649
0394947e-3fde-4256-a9c7-b6ee02917f2a,matmul_task,59059664.0,2031796182
0394947e-3fde-4256-a9c7-b6ee02917f2a,matmul_task,54421675.0,1878327159
0394947e-3fde-4256-a9c7-b6ee02917f2a,matmul_task,56738441.0,1955764831
0394947e-3fde-4256-a9c7-b6ee02917f2a,matmul_task,58799654.0,2022693473
0394947e-3fde-4256-a9c7-b6ee02917f2a,matmul_task,60185270.0,2067180602
593aff09-b21a-4a9b-9759-9f81d6f93702,matmul_task,59717498.0,2063495388
593aff09-b21a-4a9b-9759-9f81d6f93702,matmul_task,56555518.0,1960157267
593aff09-b21a-4a9b-9759-9f81d6f93702,matmul_task,58812166.0,2034607377
593aff09-b21a-4a9b-9759-9f81d6f93702,matmul_task,56545998.0,1961121607
593aff09-b21a-4a9b-9759-9f81d6f93702,matmul_task,59148226.0,2045216068
2d07a624-3cca-4957-9baf-9f106668bcad,matmul_task,54744489.0,1895940526
2d07a624-3cca-4957-9baf-9f106668bcad,matmul_task,59421235.0,2047910617
2d07a624-3cca-4957-9baf-9f106668bcad,matmul_task,57057288.0,1971241342
2d07a624-3cca-4957-9baf-9f106668bcad,matmul_task,56540383.0,1951145060
2d07a624-3cca-4957-9baf-9f106668bcad,matmul_task,58374179.0,2013753939
a55949e3-7d8c-445e-ba2c-e2e81532250c,matmul_task,58766147.0,2031698428
a55949e3-7d8c-445e-ba2c-e2e81532250c,matmul_task,59737030.0,2061728636
a55949e3-7d8c-445e-ba2c-e2e81532250c,matmul_task,59815826.0,2065442510
a55949e3-7d8c-445e-ba2c-e2e81532250c,matmul_task,58002048.0,2004075299
a55949e3-7d8c-445e-ba2c-e2e81532250c,matmul_task,60587247.0,2089363344
cee8dbe9-14a2-4060-a6e5-c85edd9585fa,matmul_task,58764193.0,2043694237
cee8dbe9-14a2-4060-a6e5-c85edd9585fa,matmul_task,59117220.0,2056295470
cee8dbe9-14a2-4060-a6e5-c85edd9585fa,matmul_task,59603668.0,2073174765
cee8dbe9-14a2-4060-a6e5-c85edd9585fa,matmul_task,59481720.0,2067204642
cee8dbe9-14a2-4060-a6e5-c85edd9585fa,matmul_task,62186487.0,2155573110
5b8fdd35-be45-4be2-ab19-925c6e2d0c09,matmul_task,58273716.0,2018442512
5b8fdd35-be45-4be2-ab19-925c6e2d0c09,matmul_task,61340907.0,2116476765
5b8fdd35-be45-4be2-ab19-925c6e2d0c09,matmul_task,59854339.0,2069597370
5b8fdd35-be45-4be2-ab19-925c6e2d0c09,matmul_task,56825843.0,1972670278
5b8fdd35-be45-4be2-ab19-925c6e2d0c09,matmul_task,59324067.0,2052114273
6222abdc-373e-4925-a57e-2ca6acc191d9,matmul_task,57726597.0,2002671168
6222abdc-373e-4925-a57e-2ca6acc191d9,matmul_task,57766210.0,2002826640
6222abdc-373e-4925-a57e-2ca6acc191d9,matmul_task,60691739.0,2098045858
6222abdc-373e-4925-a57e-2ca6acc191d9,matmul_task,58799654.0,2037649889
6222abdc-373e-4925-a57e-2ca6acc191d9,matmul_task,58406406.0,2025081012
78222e6d-34f9-4339-9694-c7f1b0032405,matmul_task,59148042.0,2022393001
78222e6d-34f9-4339-9694-c7f1b0032405,matmul_task,57507970.0,1967432810
78222e6d-34f9-4339-9694-c7f1b0032405,matmul_task,59121370.0,2020071042
78222e6d-34f9-4339-9694-c7f1b0032405,matmul_task,59058381.0,2017775410
78222e6d-34f9-4339-9694-c7f1b0032405,matmul_task,58285312.0,1994603687
707a1a0f-3fe5-4e39-b732-25d56e376acb,matmul_task,57600439.0,1964964290
707a1a0f-3fe5-4e39-b732-25d56e376acb,matmul_task,58772554.0,2005405261
707a1a0f-3fe5-4e39-b732-25d56e376acb,matmul_task,58821382.0,2005118731
707a1a0f-3fe5-4e39-b732-25d56e376acb,matmul_task,52217761.0,1786591998
707a1a0f-3fe5-4e39-b732-25d56e376acb,matmul_task,58598849.0,1997830581
e7296846-35c3-4f14-b31f-170716344077,matmul_task,59441010.0,2044519210
