run_uuid,func_name,energy_j,elapsed_ns
4688c504-525d-45d6-badb-232684df6e5e,write_chunk,71900.0,7167349
4688c504-525d-45d6-badb-232684df6e5e,write_chunk,2105037.0,224435493
10483c32-3fe2-460e-8253-4344aa698c45,write_chunk,2109797.0,228160313
10483c32-3fe2-460e-8253-4344aa698c45,write_chunk,64453.0,7425385
eb53e1a7-567a-4d79-a4fa-da842445f6da,write_chunk,86364.0,8550920
eb53e1a7-567a-4d79-a4fa-da842445f6da,write_chunk,2142390.0,216283819
946b1ac7-6d65-4cad-bad6-d58b72e0d223,write_chunk,72816.0,8873590
946b1ac7-6d65-4cad-bad6-d58b72e0d223,write_chunk,2193354.0,217075427
8322c5c5-afbe-49be-a1ba-1108090c32a2,write_chunk,68848.0,8546412
8322c5c5-afbe-49be-a1ba-1108090c32a2,write_chunk,2152948.0,211125322
81ca400c-172a-44ad-a92f-e87ca30f2d3f,write_chunk,77392.0,8405697
81ca400c-172a-44ad-a92f-e87ca30f2d3f,write_chunk,2213740.0,216760836
bdf174b8-1e9e-4281-afec-ecd9aadca451,write_chunk,2337884.0,220827783
bdf174b8-1e9e-4281-afec-ecd9aadca451,write_chunk,81237.0,8167017
66329c94-c01a-4ef4-a367-2aa08ff717e8,write_chunk,79223.0,8040231
66329c94-c01a-4ef4-a367-2aa08ff717e8,write_chunk,2062129.0,220618292
72f2d296-7492-4989-8065-e5cbbcb9eaeb,write_chunk,2313471.0,233996795
72f2d296-7492-4989-8065-e5cbbcb9eaeb,write_chunk,95580.0,8681921
6302f11f-3df6-4b6e-b501-72001d3db010,write_chunk,2312006.0,215416350
6302f11f-3df6-4b6e-b501-72001d3db010,write_chunk,92407.0,9003706
4fb91ffb-32f4-41ce-924e-dafc0db3c7b4,write_chunk,2174738.0,219355711
4fb91ffb-32f4-41ce-924e-dafc0db3c7b4,write_chunk,68115.0,7770929
3180a3ab-058d-49a5-8ea4-b094cab8c330,write_chunk,2176508.0,212650084
3180a3ab-058d-49a5-8ea4-b094cab8c330,write_chunk,86487.0,8933547
a051819a-e2be-4c2c-8840-ab43e3283ccb,write_chunk,107482.0,12301404
a051819a-e2be-4c2c-8840-ab43e3283ccb,write_chunk,2255182.0,217684162
044cd7c4-c77e-4866-a55d-dacfea5a9b22,write_chunk,2142024.0,217956091
044cd7c4-c77e-4866-a55d-dacfea5a9b22,write_chunk,80201.0,7727457
bd127195-a416-4da9-a5a8-c7264b04bbe6,write_chunk,78125.0,9204807
bd127195-a416-4da9-a5a8-c7264b04bbe6,write_chunk,2069575.0,212651367
511849cb-e1ba-408c-bba7-aea8d36bc96b,write_chunk,2131647.0,239154638
511849cb-e1ba-408c-bba7-aea8d36bc96b,write_chunk,87280.0,9771472
31af5d3e-d404-4b08-9514-b6740862f575,write_chunk,76477.0,9508489
31af5d3e-d404-4b08-9514-b6740862f575,write_chunk,2195307.0,220216116
00e717b0-794d-4747-86cb-b509232b9ec5,write_chunk,2271051.0,217872967
00e717b0-794d-4747-86cb-b509232b9ec5,write_chunk,92468.0,9327789
0a8d4f2d-3634-4d6f-933e-42d233ee8e6b,write_chunk,2140375.0,214493472
0a8d4f2d-3634-4d6f-933e-42d233ee8e6b,write_chunk,80078.0,7767252
c97d1ff6-8bb2-42b8-916b-ff2d04c30dd6,write_chunk,2118220.0,213316116
c97d1ff6-8bb2-42b8-916b-ff2d04c30dd6,write_chunk,81483.0,8770886
f8dd9194-6a15-4382-bd3e-c5179893f3d8,write_chunk,2141230.0,220629641
f8dd9194-6a15-4382-bd3e-c5179893f3d8,write_chunk,79407.0,7207625
2555f755-a21f-45d0-8fac-200aa747c9e9,write_chunk,2126458.0,218114592
2555f755-a21f-45d0-8fac-200aa747c9e9,write_chunk,81237.0,8648891
5351f2dd-3264-4d23-a91d-f0e14304c845,write_chunk,2246028.0,222298235
5351f2dd-3264-4d23-a91d-f0e14304c845,write_chunk,99061.0,9189333
68ed0485-1870-40cb-9302-0c5da2c60b95,write_chunk,87402.0,8225804
68ed0485-1870-40cb-9302-0c5da2c60b95,write_chunk,2297602.0,242739403
eace246d-e42f-4923-b39d-5ad505e4b801,write_chunk,2356134.0,219995954
eace246d-e42f-4923-b39d-5ad505e4b801,write_chunk,82885.0,9495935
4dc2df54-16d6-44bf-ac8d-bf18ed4c2924,write_chunk,2383172.0,225179482
4dc2df54-16d6-44bf-ac8d-bf18ed4c2924,write_chunk,80140.0,7747382
3e7e72d5-d8a7-4a4e-95ea-83552a75c7c6,write_chunk,2232966.0,217270074
3e7e72d5-d8a7-4a4e-95ea-83552a75c7c6,write_chunk,76844.0,8835702
7467581d-6b7c-4845-939c-8e1c07898ddf,write_chunk,2281976.0,223237613
7467581d-6b7c-4845-939c-8e1c07898ddf,write_chunk,88623.0,8888793
1b0f3a96-ed42-45f5-b04c-5ccf156d41e4,write_chunk,73547.0,7621873
1b0f3a96-ed42-45f5-b04c-5ccf156d41e4,write_chunk,2491449.0,260771169
758721de-8a7a-4df7-95ee-805a8f6c0d0d,write_chunk,74462.0,9148317
758721de-8a7a-4df7-95ee-805a8f6c0d0d,write_chunk,2666923.0,292013906
a2c4fd3a-1d5a-405b-b589-c436af90cf16,write_chunk,2341302.0,254360312
a2c4fd3a-1d5a-405b-b589-c436af90cf16,write_chunk,79528.0,9001334
bf1c6aca-2635-4588-9ca6-3daeaaa51794,write_chunk,77575.0,9207416
bf1c6aca-2635-4588-9ca6-3daeaaa51794,write_chunk,2288018.0,229580773
01c16ed4-0f80-4363-a6cf-730e8db81f33,write_chunk,94604.0,9202064
01c16ed4-0f80-4363-a6cf-730e8db81f33,write_chunk,2227778.0,228461011
