energy_j,elapsed_ns,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,mem_delta_bytes,ctx_voluntary,ctx_involuntary,io_read_calls,io_write_calls,battery_delta_uAh,nvme_nvme0n1_data_units_read_delta,nvme_nvme0n1_data_units_written_delta
304110244.0,15414577063,15.449999999999818,0.060000000000002274,0.13000000000010914,169.85999999998603,0.06999999999999318,0.0,0.0,0.0,0.0,0.0,131072,25,0,32,1,0,0,1
307658880.0,15538711153,15.600000000000364,0.0,0.09999999999990905,170.8399999999965,0.009999999999990905,0.0,0.0,0.0,0.0,0.0,0,26,0,32,1,17000,0,1
281317578.0,16558287259,16.63000000000011,0.009999999999990905,0.13000000000010914,181.94999999998254,0.029999999999972715,0.0,0.0,0.0,0.0,0.0,0,24,0,32,1,17000,0,0
309335634.0,15489506158,15.509999999999309,0.1799999999999926,0.15000000000009095,170.61000000001513,0.11000000000001364,0.0,0.0,0.0,0.0,0.0,131072,27,0,32,1,0,0,3
309818543.0,15538898060,15.590000000000146,0.0,0.10999999999989996,170.85000000000582,0.020000000000038654,0.0,0.00999999999999801,0.0,0.0,0.0,0,25,0,32,1,18000,0,1
309074282.0,15493929078,15.590000000000146,0.0,0.11000000000012733,170.25,0.05999999999994543,0.0,0.0,0.0,0.0,0.0,0,27,0,32,1,17000,0,0
302115803.0,16198369208,16.269999999999527,0.23999999999999488,0.16000000000008185,178.0899999999965,0.08000000000004093,0.0,0.0,0.0,0.0,0.0,131072,7,0,32,1,0,0,1
308353946.0,15521802537,15.579999999999927,0.0,0.07999999999992724,170.6700000000128,0.009999999999990905,0.0,0.010000000000005116,0.0,0.0,0.0,0,21,0,32,1,18000,0,1
307146613.0,15464236796,15.520000000000437,0.0,0.07999999999992724,170.05999999999767,0.03000000000002956,0.0,0.0,0.0,0.0,0.0,0,25,0,32,1,18000,0,1
325011436.0,15423593614,15.470000000000255,0.20000000000000284,0.10999999999989996,169.92999999999302,0.08999999999997499,0.0,0.0,0.0,0.0,0.0,131072,25,0,32,1,0,0,1
314058218.0,16005515709,16.050000000000182,0.0,0.11000000000012733,175.89999999999418,0.01999999999998181,0.0,0.0,0.0,0.0,0.0,0,25,0,32,1,19000,0,1
307002387.0,15438021503,15.479999999999563,0.0,0.07999999999992724,169.79000000000815,0.009999999999990905,0.0,0.0,0.0,0.0,0.0,0,25,0,32,1,18000,0,1
309111818.0,15475005094,15.529999999999745,0.20000000000000284,0.12000000000011823,170.4900000000198,0.08999999999997499,0.0,0.0,0.0,0.0,0.0,131072,28,0,32,1,0,0,2
311669368.0,15565723952,15.61999999999989,0.010000000000005116,0.10999999999989996,171.01999999998952,0.029999999999972715,0.0,0.00999999999999801,0.0,0.0,0.0,0,12,0,32,1,18000,0,1
286338012.0,17249491301,17.3100000000004,0.0,0.11000000000012733,189.5799999999872,0.009999999999990905,0.0,0.0,0.0,0.0,0.0,0,25,0,32,1,17000,0,0
324091516.0,15781120427,15.840000000000146,0.18000000000000682,0.16000000000008185,173.82000000000698,0.08999999999997499,0.0,0.0,0.0,0.0,0.0,131072,26,0,32,1,18000,0,3
326641253.0,15993750245,16.030000000000655,0.0,0.10999999999989996,175.89999999999418,0.0,0.0,0.00999999999999801,0.0,0.0,0.0,0,28,0,32,1,0,0,0
289153862.0,17426859376,17.469999999999345,0.0,0.13000000000010914,191.57000000000698,0.01999999999998181,0.0,0.0,0.0,0.0,0.0,0,25,0,32,1,18000,0,1
276889733.0,16640971227,16.6899999999996,0.21000000000000796,0.18000000000006366,182.81999999997788,0.05000000000001137,0.0,0.0,0.0,0.0,0.0,0,12,0,32,1,16000,0,2
314165029.0,15793849525,15.850000000000364,0.0,0.10999999999989996,173.6700000000128,0.01999999999998181,0.0,0.0,0.0,0.0,0.0,0,25,0,32,1,0,0,0
308108830.0,15461074761,15.5,0.0,0.11000000000012733,170.02999999999884,0.0,0.0,0.00999999999999801,0.0,0.0,0.0,0,25,0,32,1,17000,0,0
307570196.0,15419273520,15.460000000000036,0.1799999999999926,0.11999999999989086,169.9100000000035,0.07999999999998408,0.0,0.0,0.0,0.0,0.0,131072,25,0,32,1,18000,0,3
302368183.0,16500105795,16.57000000000062,0.010000000000005116,0.13000000000010914,181.26999999998952,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,32,1,17000,0,0
307057014.0,16182432248,16.229999999999563,0.0,0.10999999999989996,177.77999999999884,0.009999999999990905,0.0,0.010000000000005116,0.0,0.0,0.0,0,26,0,32,1,0,0,0
309449525.0,15436277774,15.479999999999563,0.21999999999999886,0.15999999999985448,169.9099999999744,0.06999999999999318,0.0,0.0,0.0,0.0,0.0,131072,25,0,32,1,18000,0,1
309290529.0,15561098647,15.6200000000008,0.0,0.13000000000010914,171.05999999999767,0.009999999999990905,0.0,0.0,0.0,0.0,0.0,0,26,0,32,1,18000,0,1
308181096.0,15492285602,15.579999999999927,0.0,0.11999999999989086,170.31999999997788,0.0,0.0,0.0,0.0,0.0,0.0,0,21,1,32,1,0,0,1
312560418.0,15883191098,15.920000000000073,0.21000000000000796,0.14999999999986358,174.6699999999837,0.06999999999999318,0.0,0.0,0.0,0.0,0.0,131072,25,0,32,1,19000,0,2
