energy_j,elapsed_ns,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,mem_delta_bytes,ctx_voluntary,ctx_involuntary,io_read_calls,io_write_calls,battery_delta_uAh,nvme_nvme0n1_data_units_read_delta,nvme_nvme0n1_data_units_written_delta
314513049.0,16002712743,15.920000000000073,0.0,0.11000000000012733,175.9200000000128,0.0,0.0,0.010000000000005116,0.0,0.0,0.0,262144,21,0,4028,1,0,0,0
314248646.0,16287624368,16.230000000000473,0.0,0.13999999999987267,178.92999999999302,0.040000000000020464,0.0,0.0,0.0,0.0,0.0,131072,35,0,4028,1,18000,0,1
322055877.0,16083658666,16.01000000000022,0.21999999999999886,0.14000000000010004,177.07000000000698,0.06999999999999318,0.0,0.00999999999999801,0.0,0.0,0.0,2097152,33,0,4028,1,18000,0,2
320361240.0,16107364732,15.930000000000291,0.010000000000005116,0.12000000000011823,177.3299999999872,0.009999999999990905,0.0,0.0,0.0,0.0,0.0,524288,39,0,4028,1,0,0,0
311267879.0,16086211433,16.00999999999931,0.0,0.10999999999989996,176.9200000000128,0.0,0.0,0.0,0.0,0.0,0.0,393216,39,0,4028,1,20000,0,0
319703771.0,15805188434,15.670000000000073,0.20999999999999375,0.20000000000004547,174.20000000001164,0.0999999999999659,0.0,0.0,0.0,0.0,0.0,2097152,46,0,4028,1,18000,0,3
315704758.0,15878885479,15.829999999999927,0.0,0.12000000000011823,174.60999999998603,0.040000000000020464,0.0,0.00999999999999801,0.0,0.0,0.0,262144,36,0,4028,1,0,0,0
306601754.0,16390693302,16.329999999999927,0.0,0.12999999999988177,180.1699999999837,0.040000000000020464,0.0,0.0,0.0,0.0,0.0,393216,40,0,4028,1,19000,0,1
300951500.0,16693530013,16.609999999998763,0.22000000000001307,0.21000000000003638,183.70999999999185,0.11000000000001364,0.0,0.00999999999999801,0.0,0.0,0.0,2097152,38,0,4028,1,18000,0,3
307551397.0,16368074878,16.329999999999927,0.0,0.13000000000010914,179.86000000001513,0.020000000000038654,0.0,0.0,0.0,0.0,0.0,524288,42,0,4028,1,17000,0,0
316720381.0,16042917489,15.989999999999782,0.009999999999990905,0.13999999999987267,176.29999999998836,0.020000000000038654,0.0,0.0,0.0,0.0,0.0,0,39,0,4028,1,0,0,1
313642691.0,16534603489,16.469999999999345,0.23000000000000398,0.1899999999998272,181.76999999998952,0.060000000000002274,0.0,0.0,0.0,0.0,0.0,1966080,26,0,4028,1,19000,0,2
317757548.0,15920641599,15.790000000000873,0.009999999999990905,0.13000000000010914,175.19000000000233,0.01999999999998181,0.0,0.010000000000005116,0.0,0.0,0.0,393216,35,0,4028,1,18000,0,0
318805154.0,16040064751,15.979999999999563,0.0,0.13999999999987267,176.38000000000466,0.009999999999990905,0.0,0.0,0.0,0.0,0.0,393216,35,0,4028,1,0,0,0
316866681.0,16129300566,16.139999999999418,0.1799999999999926,0.15999999999985448,177.42999999999302,0.09000000000003183,0.0,0.0,0.0,0.0,0.0,2097152,40,0,4028,1,18000,0,3
313860769.0,15986722422,15.960000000000946,0.010000000000005116,0.12000000000011823,175.55999999999767,0.03000000000002956,0.0,0.0,0.0,0.0,0.0,524288,25,0,4028,1,19000,0,0
314598010.0,16081557404,16.06999999999971,0.0,0.11999999999989086,176.64000000001397,0.020000000000038654,0.0,0.00999999999999801,0.0,0.0,0.0,393216,35,0,4028,1,18000,0,1
317782268.0,16121449584,16.1299999999992,0.23000000000000398,0.16999999999984539,177.2399999999907,0.1099999999999568,0.0,0.0,0.0,0.0,0.0,1966080,29,0,4028,1,0,0,2
303660599.0,16487887581,16.3700000000008,0.0,0.12000000000011823,181.4100000000035,0.01999999999998181,0.0,0.0,0.0,0.0,0.0,393216,40,0,4028,1,19000,0,1
315402147.0,16059369859,16.05999999999949,0.0,0.12999999999988177,176.46000000002095,0.020000000000038654,0.0,0.0,0.0,0.0,0.0,131072,43,0,4028,1,18000,0,1
310340759.0,16433152660,16.340000000000146,0.21000000000000796,0.16999999999984539,180.85999999998603,0.12000000000000455,0.0,0.020000000000003126,0.0,0.0,0.0,1966080,37,0,4028,1,0,0,2
301528830.0,16562058442,16.420000000000073,0.0,0.18000000000006366,182.07000000000698,0.029999999999972715,0.0,0.0,0.0,0.0,0.0,655360,37,0,4028,1,18000,0,1
298769377.0,16508271957,16.36999999999898,0.0,0.13000000000010914,181.6600000000035,0.0,0.0,0.00999999999999801,0.0,0.0,0.0,0,35,0,4028,1,18000,0,0
302525654.0,16790795486,16.709999999999127,0.20999999999999375,0.17000000000007276,184.86999999999534,0.06999999999999318,0.0,0.00999999999999801,0.0,0.0,0.0,1966080,39,3,4028,1,18000,0,2
317293134.0,15922746849,15.819999999999709,0.0,0.11999999999989086,175.17999999999302,0.020000000000038654,0.0,0.0,0.0,0.0,0.0,655360,41,0,4028,1,0,0,0
317111492.0,15892089940,15.770000000000437,0.0,0.12000000000011823,174.82000000000698,0.040000000000020464,0.0,0.00999999999999801,0.0,0.0,0.0,0,35,0,4028,1,18000,0,0
311164547.0,16308718289,16.19000000000051,0.25,0.14000000000010004,179.5899999999965,0.07000000000005002,0.0,0.0,0.0,0.0,0.0,1966080,43,0,4028,1,19000,0,2
312740410.0,16080398334,16.049999999999272,0.0,0.10999999999989996,176.67999999999302,0.040000000000020464,0.0,0.0,0.0,0.0,0.0,393216,39,1,4028,1,0,0,1
307122017.0,16295098486,16.26000000000022,0.0,0.10999999999989996,179.0800000000163,0.01999999999998181,0.0,0.010000000000005116,0.0,0.0,0.0,131072,37,0,4028,1,18000,0,0
320425205.0,16097291206,16.039999999999054,0.21999999999999886,0.15999999999985448,177.17999999999302,0.0999999999999659,0.0,0.0,0.0,0.0,0.0,1966080,39,0,4028,1,19000,0,3
318905922.0,16064516902,15.94000000000051,0.0,0.09000000000014552,176.78999999997905,0.020000000000038654,0.0,0.0,0.0,0.0,0.0,393216,36,0,4028,1,18000,0,1
306575510.0,16947447739,16.86999999999898,0.0,0.12999999999988177,186.25,0.03000000000002956,0.0,0.01999999999999602,0.0,0.0,0.0,131072,34,0,4028,1,0,0,0
