run_uuid,func_name,call_count,total_energy_j,total_elapsed_ns
bdf9cb05-fb83-4283-bd4d-894ed32e2003,sieve_task,12,446245381.0,11683458541
7222895e-891f-4278-9da5-21fbc6586690,sieve_task,12,456162711.0,11936418912
c44cf7b4-1cbd-4306-bd6c-d9e47828a832,sieve_task,12,456060723.0,11942758508
2bf5155c-3ec2-4b4b-884d-f76de614b247,sieve_task,12,439446382.0,11773461433
202ad162-f4d8-4ae2-9fd4-4b5750b03b6c,sieve_task,12,441627042.0,11825639427
9a2c5d32-2c41-4426-9ba7-7c674afa22e5,sieve_task,12,447828020.0,11986096783
7a9d56f2-7252-41b6-b985-9de24fd5dd63,sieve_task,12,443052456.0,11951103484
c35254e6-2b4c-4b20-8238-48d91a443d4d,sieve_task,12,438985507.0,12112635141
f31a7843-abe4-4072-ab6a-1bcf9c6aa090,sieve_task,12,439311683.0,12107299248
ca93ec56-1fc2-4339-bf4a-81c4358e33ce,sieve_task,12,448532788.0,12381401005
9954113b-99e7-428b-be42-721cf142953c,sieve_task,12,427385627.0,11902614318
0f3945ce-e2ee-42d3-8f03-f400278e133c,sieve_task,12,444050011.0,12163983672
0f76f72d-72cc-4ac7-9787-2e406cc6f447,sieve_task,12,427215216.0,11794408695
4aa716f5-e05b-4355-89a5-2d37a05960e4,sieve_task,12,444419268.0,12347316355
67e16842-fbf7-4b80-88c3-f1223ed5300b,sieve_task,12,435532757.0,12236507469
c3147a78-9dc6-4a7a-8c10-8a4c46cacbfd,sieve_task,12,430907161.0,12174911023
b101c268-5aff-40eb-b341-38800976906e,sieve_task,12,442626672.0,12279721473
6837974c-a59f-4095-bfc9-2ad726aa5020,sieve_task,12,422101643.0,11886420903
3c60cbc3-5830-4017-9b74-323b297feca3,sieve_task,12,429284911.0,11969707504
89a487d4-4334-491e-8c10-2e096c6e0591,sieve_task,12,442348172.0,12130134787
eb4fde0e-ca50-4247-89cf-07bd51610ec9,sieve_task,12,429517396.0,11899473425
4344f433-dae9-402e-9fa1-e55b78f0bd06,sieve_task,12,428727664.0,11984128667
a8c489f8-0119-4933-959f-70fae3d9f661,sieve_task,12,440659272.0,12276451411
1fd7e2ed-e7c1-4ec6-878e-92f1f4438e57,sieve_task,12,418691313.0,12019598471
2c63a172-6480-43ce-bc4f-b9bd18448135,sieve_task,12,429846617.0,12142002918
d7517e61-a907-4a74-b1a1-1b33a8325939,sieve_task,12,441765594.0,12384198605
bd099053-0964-403b-bd21-e83067b75eaa,sieve_task,12,441486481.0,12340924010
1239dd8a-b284-43a9-9461-45b22e6698fa,sieve_task,12,422336076.0,11905973057
2a7ebc86-727e-448a-abe8-a8cccb7db3f9,sieve_task,12,433238149.0,12179085158
9803937e-8764-4c61-b3fb-9018e1df31b5,sieve_task,12,441118802.0,12300190980
f15b3177-a964-4f4d-97d0-c09c31040b69,sieve_task,12,421350789.0,12096420406
97a7c032-06a1-48e8-9825-d58561f27660,sieve_task,12,436552167.0,12282642805
3dfc6edc-2894-42d0-b927-b9f8650f7f64,sieve_task,12,419779811.0,12033056407
d9ecf4a0-7810-42f2-b310-990fbfbee7ae,sieve_task,12,425174511.0,12126085062
ab778b68-bff0-4b98-9faa-3694f4b22a9b,sieve_task,12,439268530.0,12217605496
9a8da828-6d92-4cea-9c99-8c73327a2865,sieve_task,12,426014593.0,12073494486
22d771da-8526-4e82-bc17-3df0f79e14ec,sieve_task,12,419310391.0,11829728814
bd38dce2-58bb-4e73-89aa-1e05e7cf37ef,sieve_task,12,440880584.0,12187699907
7c12cb4c-8478-41e0-887a-d41d8c553432,sieve_task,12,424055616.0,12019265047
1b5209b2-dc5d-4578-a7cb-1bba0cabff0c,sieve_task,12,424373854.0,12000993324
d94e8393-d2ad-4bf4-b62e-7dae25efe2c9,sieve_task,12,441708463.0,12396063676
067419e6-5862-4af2-861b-32b760486872,sieve_task,12,437253888.0,12328860382
3e277ab5-8b69-40d2-9480-05f19f04856a,sieve_task,12,432121757.0,12046533151
23126f97-e0cb-484b-9701-fc336db4a6d6,sieve_task,12,432753771.0,12319562566
258def51-94a0-4f82-bac2-969c2c39a10c,sieve_task,12,422044573.0,12031158363
