run_uuid,energy_j,elapsed_ns,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,mem_delta_bytes,ctx_voluntary,ctx_involuntary,io_read_calls,io_write_calls,nvme_nvme0n1_data_units_read_delta,nvme_nvme0n1_data_units_written_delta
fbc1491f-b4d9-4f2d-83dc-be1793a74ae0,417684416.0,51529364890,18.370000000000005,0.0,2.6100000000000136,596.119999999999,0.0800000000000018,0.0,1.2999999999999972,0.0,0.0,0.0,8519680,1567,84,28,1,0,0
2d4b2031-975b-4884-bf2b-fdb2210e04f8,425933236.0,51569126196,18.539999999999964,0.0,2.6299999999999955,596.5200000000004,0.0700000000000002,0.0,1.2800000000000011,0.0,0.0,0.0,131072,1832,50,28,1,0,1
0accdd3a-b65e-4111-ba92-967ad6f9af38,430367428.0,51629071512,18.529999999999973,0.0,2.6899999999999977,597.1000000000022,0.0700000000000002,0.0,1.3299999999999983,0.0,0.0,0.0,131072,2046,56,28,1,0,0
e6fc8a27-185e-49fd-b224-1b98964e31de,440862518.0,51670022411,18.68999999999994,0.0,2.680000000000007,597.2700000000004,0.0500000000000007,0.0,1.3200000000000005,0.0,0.0,0.0,8650752,2363,94,28,1,0,1
f9fd4cc2-29db-4fab-9666-ccbba2843487,434046313.0,51600419699,18.75,0.0,2.6599999999999966,596.6500000000015,0.0700000000000002,0.0,1.240000000000002,0.0,0.0,0.0,131072,1882,72,28,1,0,0
95484c98-2801-4ab3-bbdf-94939d3bfe01,443617028.0,51633155796,18.840000000000032,0.0,2.509999999999991,596.8099999999977,0.0899999999999998,0.0,1.25,0.0,0.0,0.0,0,2119,68,28,1,0,0
6728a0a2-cf87-423f-ad55-c799a1f0d91a,435631148.0,51626355714,18.75,0.0,2.6599999999999966,596.8100000000013,0.0700000000000002,0.0,1.2899999999999991,0.0,0.0,0.0,8781824,1762,87,28,1,0,1
097c59b1-254c-40be-b5b2-a833fc2a40b9,423056656.0,51515749695,18.860000000000014,0.0,2.6100000000000136,595.4799999999996,0.129999999999999,0.0,1.259999999999998,0.0,0.0,0.0,0,1475,77,28,1,0,1
bb15db9f-4083-4505-b9bf-35abcd5ef213,424633618.0,51542703235,18.56000000000006,0.0,2.6299999999999955,596.2999999999993,0.0700000000000002,0.0,1.259999999999998,0.0,0.0,0.0,131072,1976,41,28,1,0,0
b4e17f22-2e0d-44be-bc32-ab636ba32814,440322421.0,51707890189,18.600000000000023,0.0,2.6200000000000045,597.7000000000007,0.0599999999999987,0.0,1.25,0.0,0.0,0.0,8781824,2168,47,28,1,0,0
faf7b67b-408f-4fdc-af74-8dc2b63651b8,418731288.0,51519902815,18.450000000000045,0.0100000000000015,2.6299999999999955,596.130000000001,0.0500000000000007,0.0,1.2000000000000028,0.0,0.0,0.0,0,1509,74,28,1,0,0
0ea8f7e3-b036-4c7f-93bd-40b74663e921,426213265.0,51488316147,18.68999999999994,0.0,2.6500000000000057,595.3500000000022,0.120000000000001,0.0,1.2800000000000011,0.0,0.0,0.0,0,1686,55,28,1,0,0
f7a88a84-0b94-471c-a500-1b745d3bd72a,423768324.0,51477390574,18.680000000000064,0.0,2.5900000000000034,595.2199999999975,0.1099999999999994,0.0,1.269999999999996,0.0,0.0,0.0,8519680,1375,97,28,1,0,1
db6ea45f-9bd7-4df9-9ad9-e95be1c3d2ea,433083180.0,51607840069,18.730000000000015,0.0,2.740000000000009,596.75,0.0700000000000002,0.0,1.25,0.0,0.0,0.0,131072,2026,118,28,1,0,0
c7a1c4c9-c41a-4e94-b471-fd04dd47961f,427922671.0,51588845582,18.66999999999996,0.0100000000000015,2.6500000000000057,596.4099999999962,0.0599999999999987,0.0,1.250000000000007,0.0,0.0,0.0,8650752,1732,60,28,1,0,1
617bc8b8-c5e4-4e54-8b3c-5b80edfe6ec2,428816652.0,51633755295,18.570000000000164,0.0,2.6500000000000057,597.2099999999991,0.0899999999999998,0.0,1.2299999999999898,0.0,0.0,0.0,262144,1860,78,28,1,0,0
fba5a807-3ba8-42cd-85c2-38880814fec6,431065975.0,51449276102,18.7199999999998,0.0,2.5800000000000125,594.8799999999974,0.0800000000000018,0.0,1.2900000000000065,0.0,0.0,0.0,0,1646,99,28,1,0,0
6dd949b9-e7ca-49d2-afd8-d94b5254ce87,421207662.0,51636272115,18.289999999999964,0.0,2.5600000000000023,597.3799999999974,0.1799999999999997,0.0,1.2099999999999935,0.0,0.0,0.0,8650752,1784,56,28,1,0,1
8dc62a32-3601-4c2d-9c27-630097f29133,432920584.0,51493328820,19.110000000000127,0.0,2.7700000000000102,594.4599999999991,0.1499999999999985,0.0,1.3200000000000074,0.0,0.0,0.0,131072,1510,153,28,1,0,1
871268c1-a765-410e-a9aa-05a3d240748a,420427939.0,51512335483,18.61999999999989,0.0,2.670000000000016,595.7799999999988,0.0599999999999987,0.0,1.269999999999996,0.0,0.0,0.0,0,1429,56,28,1,0,0
79a19942-63f9-431d-a24e-5bc2a79b4b32,421364767.0,51506020437,18.430000000000064,0.0,2.6599999999999966,595.7300000000032,0.0700000000000002,0.0,1.3100000000000025,0.0,0.0,0.0,8650752,1534,60,28,1,0,1
ec1ee80c-fa22-43f7-9dc5-969a9bc21ddc,452209536.0,51665894236,19.75,0.0,3.1999999999999886,595.7200000000012,0.1499999999999985,0.0,1.2900000000000065,0.0,0.0,0.0,131072,2014,54,28,1,36,1
25239549-7f89-4602-a7e3-bb8258e476c2,430175596.0,51637953966,18.519999999999985,0.0100000000000015,2.6299999999999955,597.239999999998,0.1099999999999994,0.0,1.25,0.0,0.0,0.0,0,1973,56,28,1,0,1
7ff41c61-f3a5-4e80-b5ee-de081bbff3ce,424536205.0,51542193097,18.689999999999827,0.0,2.640000000000015,595.9800000000032,0.1000000000000014,0.0,1.1799999999999926,0.0,0.0,0.0,8650752,1693,60,28,1,0,1
2914f479-a233-4190-a2fb-1885c5d4a2e6,435267929.0,51633422474,18.600000000000136,0.0,2.6599999999999966,597.0299999999988,0.0599999999999987,0.0,1.2399999999999949,0.0,0.0,0.0,131072,1851,105,28,1,0,0
ca8156f1-f3ab-4712-9280-75b8018a291b,448856517.0,51583661892,18.83999999999992,0.0,2.5600000000000023,596.1299999999974,0.0400000000000027,0.0,1.2900000000000065,0.0,0.0,0.0,0,2136,64,28,1,0,0
59d1e267-9f27-46bc-8fdb-8580e28644f0,421588947.0,51485259029,18.75,0.0,2.5999999999999943,595.2699999999968,0.0799999999999983,0.0,1.25,0.0,0.0,0.0,8781824,1495,63,28,1,0,0
f0098835-75eb-46e2-af6e-3ea24dae4b74,423688125.0,51504915852,18.59999999999991,0.0,2.589999999999975,595.8400000000038,0.0600000000000022,0.0,1.1899999999999975,0.0,0.0,0.0,0,1837,40,28,1,0,0
f92ba0ec-ba50-4b56-9747-b4864514960e,423555129.0,51567398124,18.44000000000005,0.0,2.680000000000007,596.5899999999965,0.0899999999999998,0.0,1.230000000000004,0.0,0.0,0.0,131072,1528,81,28,1,0,1
0d73eef0-4f04-4c20-a2ad-173f02626f94,419255092.0,51562431291,18.36999999999989,0.009999999999998,2.640000000000015,596.4000000000015,0.129999999999999,0.0,1.25,0.0,0.0,0.0,8650752,1478,73,28,1,1,1
5ffcee5f-c69c-4cb3-9063-811ecd601116,420985556.0,51531588533,18.519999999999985,0.0,2.6100000000000136,596.1199999999953,0.0899999999999998,0.0,1.2399999999999949,0.0,0.0,0.0,131072,1594,69,28,1,0,1
