run_uuid,energy_j,elapsed_ns,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,mem_delta_bytes,ctx_voluntary,ctx_involuntary,io_read_calls,io_write_calls,nvme_nvme0n1_data_units_read_delta,nvme_nvme0n1_data_units_written_delta
66a892aa-d6a2-40c3-bc7f-346a68b26f4a,34654940.0,1826296307,0.849999999999909,0.0,0.849999999999909,20.679999999993015,0.23999999999978172,0.0,0.0,0.0,0.0,0.0,0,1026,16,40992,20482,0,223
c47a07ca-f350-4a3e-855e-cefbd794c3ea,36893216.0,1895131916,0.930000000000291,0.0,0.849999999999909,21.320000000006985,0.1999999999998181,0.0,0.0,0.0,0.0,0.0,0,6851,15,40988,20482,0,222
d49c5b71-c9bb-4566-868a-7e170764a0d0,34899386.0,1783766896,0.9299999999998363,0.0,0.7699999999999818,20.099999999976717,0.19000000000050932,0.0,0.0,0.0,0.0,0.0,0,739,28,40988,20482,0,223
a37140db-bcfc-48ed-839b-28d1479bff6a,36437773.0,1847134432,0.9500000000002728,0.07000000000000028,0.8300000000001546,20.29000000000815,0.18000000000029104,0.0,0.009999999999999787,0.0,0.0,0.0,0,3167,12,40992,20482,0,223
8333ed60-293a-49e3-9ad9-9700f0ce6b23,42452223.0,2150125629,1.169999999999618,0.0,0.8200000000001637,24.079999999987194,0.1999999999998181,0.0,0.0,0.0,0.0,0.0,0,23449,20,40988,20482,0,222
9918845c-8dc0-4b76-b08e-92d8c39da816,35084260.0,1860295405,0.8699999999998909,0.0,0.8400000000001455,20.949999999982538,0.23999999999978172,0.0,0.0,0.0,0.0,0.0,0,4026,18,40988,20482,0,224
9f2fb5f5-5e2e-4130-9515-3a4f87dfaa4c,38743736.0,1973097724,1.0700000000001637,0.0,0.7799999999999727,21.79999999998836,0.1999999999998181,0.0,0.0,0.0,0.0,0.0,0,12460,14,40992,20482,0,223
6aa1d286-0d3d-4c76-b0f2-4f124a226172,39594626.0,2041052534,1.0499999999997272,0.0,0.8299999999999272,22.89000000001397,0.1999999999998181,0.0,0.009999999999999787,0.0,0.0,0.0,0,20234,15,40988,20482,0,222
1408c39a-e78d-4a3d-bb93-c8d979123c4a,35933380.0,1821806826,0.9200000000000728,0.0,0.7899999999999636,20.529999999998836,0.1999999999998181,0.0,0.0,0.0,0.0,0.0,0,3794,20,40988,20482,0,223
c881eddb-7fc5-4fdc-84df-8605e9167eb4,38519799.0,1940615502,1.0100000000002183,0.07000000000000028,0.849999999999909,21.31999999997788,0.17000000000007276,0.0,0.0,0.0,0.0,0.0,0,10321,14,40992,20482,0,223
bf955181-81b9-417b-a2ac-8aa3a601d1f6,35635406.0,1811199914,0.900000000000091,0.0,0.8099999999999454,20.39999999999418,0.19000000000050932,0.0,0.0,0.0,0.0,0.0,0,2528,28,40988,20482,0,222
5a0469e7-6571-4855-98d5-d04ed4a89f23,35769806.0,2292648169,1.0700000000001637,0.0,0.9500000000000455,25.639999999984866,0.25,0.0,0.0,0.0,0.0,0.0,0,41024,17,40988,20482,0,223
361930fb-a18b-43ae-9b77-eae8b54597ed,37490566.0,1883485756,0.9899999999997817,0.0,0.7899999999999636,20.79000000000815,0.17000000000007276,0.0,0.0,0.0,0.0,0.0,0,6962,16,40992,20482,0,222
886369e8-2640-4860-b3b2-5125a8930466,36196745.0,2281463891,1.0700000000001637,0.0,0.959999999999809,25.529999999998836,0.22999999999956344,0.0,0.0,0.0,0.0,0.0,0,41030,13,40988,20482,0,223
d6214fc7-83f9-45f2-886d-0ad51df97943,36571927.0,1874064954,0.9600000000000364,0.0,0.7999999999999545,21.10000000000582,0.1999999999998181,0.0,0.0,0.0,0.0,0.0,0,8123,20,40988,20482,0,223
50c0b6a7-3913-455a-b020-1e76d5af1cbd,39543844.0,1998927934,1.050000000000182,0.060000000000002274,0.8400000000001455,22.05999999999767,0.18999999999959982,0.0,0.0,0.0,0.0,0.0,0,13616,12,40992,20482,0,223
843b7739-30b5-4eb9-89de-f53ed67e863d,35487520.0,1796651281,0.930000000000291,0.0,0.8000000000001819,20.220000000001164,0.21000000000003638,0.0,0.010000000000001563,0.0,0.0,0.0,0,248,16,40988,20482,0,241
bb8ad511-2223-4227-85ce-1b337b81de80,35879486.0,1839938564,0.8899999999998727,0.0,0.8100000000001728,20.730000000010477,0.23999999999978172,0.0,0.0,0.0,0.0,0.0,0,833,30,40988,20482,0,223
a7381afc-0cc0-4d39-a228-50705e2bad06,35648347.0,1820353926,0.8699999999998909,0.0,0.8199999999999363,20.139999999984866,0.21999999999934516,0.0,0.0,0.0,0.0,0.0,0,72,21,40992,20482,0,224
437ff5bd-4739-440d-aee3-2cf405a7bc02,36992276.0,2034451372,1.069999999999709,0.0,0.8199999999999363,22.710000000020955,0.22000000000025466,0.0,0.0,0.0,0.0,0.0,0,9886,30,40988,20482,0,222
dac69f09-baf1-406d-8528-def36eda360f,39993244.0,2080472535,1.1299999999996544,0.0,0.7799999999999727,23.339999999996508,0.25,0.0,0.0,0.0,0.0,0.0,0,14217,13,40988,20482,0,223
