run_uuid,func_name,energy_j,elapsed_ns
843aea84-4133-428c-9fb9-41788b78dd02,matmul_task,58019260.0,1994624217
843aea84-4133-428c-9fb9-41788b78dd02,matmul_task,58448580.0,2008982146
843aea84-4133-428c-9fb9-41788b78dd02,matmul_task,57001319.0,1961700064
843aea84-4133-428c-9fb9-41788b78dd02,matmul_task,56197610.0,1935193588
bae166eb-c20f-4d87-ad79-7ec74d54baf0,matmul_task,58739108.0,2049753893
bae166eb-c20f-4d87-ad79-7ec74d54baf0,matmul_task,59694853.0,2082711278
bae166eb-c20f-4d87-ad79-7ec74d54baf0,matmul_task,58838106.0,2053046891
bae166eb-c20f-4d87-ad79-7ec74d54baf0,matmul_task,59044527.0,2061261016
cc3487f6-c44c-4464-abd2-bcdc1d337ae8,matmul_task,57317664.0,1997659973
cc3487f6-c44c-4464-abd2-bcdc1d337ae8,matmul_task,60006011.0,2085095397
cc3487f6-c44c-4464-abd2-bcdc1d337ae8,matmul_task,57874670.0,2015485018
cc3487f6-c44c-4464-abd2-bcdc1d337ae8,matmul_task,58113010.0,2025380093
80347bbd-897e-4d50-ad74-0f25b501bd42,matmul_task,58758760.0,2009662432
80347bbd-897e-4d50-ad74-0f25b501bd42,matmul_task,56850623.0,1948025956
80347bbd-897e-4d50-ad74-0f25b501bd42,matmul_task,58586337.0,2003508020
80347bbd-897e-4d50-ad74-0f25b501bd42,matmul_task,57063635.0,1955005108
ebf377e7-d808-4732-9692-d8b0955e0abf,matmul_task,57129980.0,1953998668
ebf377e7-d808-4732-9692-d8b0955e0abf,matmul_task,57860631.0,1976700643
ebf377e7-d808-4732-9692-d8b0955e0abf,matmul_task,56856849.0,1945216569
ebf377e7-d808-4732-9692-d8b0955e0abf,matmul_task,59940459.0,2043971790
d8d4b5fe-4435-4288-ad71-b1e8bc6e1ed9,matmul_task,56814917.0,1970412758
d8d4b5fe-4435-4288-ad71-b1e8bc6e1ed9,matmul_task,57146337.0,1980883912
d8d4b5fe-4435-4288-ad71-b1e8bc6e1ed9,matmul_task,47923827.0,1668028752
d8d4b5fe-4435-4288-ad71-b1e8bc6e1ed9,matmul_task,40680865.0,1426897857
cb14f342-821f-4465-b994-4377f3bc1f79,matmul_task,58822298.0,2058661403
cb14f342-821f-4465-b994-4377f3bc1f79,matmul_task,59068025.0,2065457738
