run_uuid,func_name,call_count,total_energy_j,total_elapsed_ns
4774ebab-4da1-4b79-a481-74fcf8a10855,sieve_task,5,195878102.0,4976444763
99e7e725-3485-4c3b-8f7e-fe3f3c2b5ab9,sieve_task,5,194726920.0,5021514071
ac226d7a-34e0-480a-b019-9872c87f6c00,sieve_task,5,196629988.0,5024271157
04ba60e4-a741-48ee-84f6-90465889409a,sieve_task,5,193864677.0,5021266637
83e8abdc-db5d-4cc9-8cdc-b2603d7afaef,sieve_task,5,195989184.0,5033174688
85e974cf-da88-42db-b9aa-1c388703f037,sieve_task,5,194751762.0,4974380149
651aedd5-3222-4694-b4db-5fb665ffd1f6,sieve_task,5,196881637.0,5075690638
82c4fdb9-0836-40a7-8d67-578c73a97c4c,sieve_task,5,197238997.0,5127095203
8d261a36-21fb-44d2-9809-43fdeff2f05d,sieve_task,5,195762011.0,5094973522
c3f08e59-5eaa-4403-9b14-8f85776fc0ec,sieve_task,5,195813769.0,5078517974
89bee199-30da-4138-badf-c09bf7a6c1ba,sieve_task,5,199473488.0,5242262295
7cabf46e-7b6a-40d3-946a-74f6f2687134,sieve_task,5,197028425.0,5051079178
9c2ade16-5c89-4956-a4b9-e461becbf3cb,sieve_task,5,195603015.0,5010290622
b46db977-b0e6-454e-b658-4e2afdac8d23,sieve_task,5,195939195.0,5053896949
76cc92c7-3620-4782-97d4-3147ec10c5a8,sieve_task,5,196432421.0,5074910241
7dea2ba0-4e51-4676-82a6-196a29ce9268,sieve_task,5,198395672.0,5276235367
ae13652e-34b7-435b-97da-78db6f1218ef,sieve_task,5,194054437.0,5023754836
6fc440df-9888-49fd-b39e-07f39e8bc7a7,sieve_task,5,197666728.0,5046842433
066e0dc8-e7b5-4eb0-b34c-d72d01818ac1,sieve_task,5,195114553.0,5167317667
daa47d45-f95b-40b3-89f6-5fa23d15d7f5,sieve_task,5,195525133.0,5144412504
43a45283-e5af-4064-bd75-7a02307362ba,sieve_task,5,198027142.0,5057417325
a37a4315-3ac8-4e58-9427-b10d9536cf09,sieve_task,5,196975447.0,5169552446
d782a4d1-1e01-4c1f-9e6a-75279d56bf78,sieve_task,5,198999553.0,5222923203
1c7eb218-e17b-4e33-9b9a-0b81fa3365fd,sieve_task,5,196842515.0,5122146178
029433f1-1cc4-470d-bbef-a620e7857cb5,sieve_task,5,201840364.0,5525160554
ec5fba0e-92ec-4d67-94fe-a95fa82341d8,sieve_task,5,197481182.0,5231101596
f7486ab6-9c87-43f7-af07-e3989ae2cdb8,sieve_task,5,198533917.0,5143649167
98b272de-3528-4156-a030-d8cd1b8068b5,sieve_task,5,195750293.0,5107817350
e1d7bf19-7c21-4845-b89c-e368a8b63cc2,sieve_task,5,193789298.0,5148867623
da980506-8e44-4b74-9e20-5b6979f3090a,sieve_task,5,194590016.0,5157523942
f147e95d-ab75-4657-aaf0-064f6d98214f,sieve_task,5,196673141.0,5033418068
5f36f407-0b72-4580-9c35-e01483ff318e,sieve_task,5,195670885.0,5068968791
3ad10d5b-f97f-4dd8-ae30-87b5e3c66fc4,sieve_task,5,192874385.0,5069201377
d2c7ded2-33f4-48c9-8e90-0f52dd84b016,sieve_task,5,194853687.0,5165155969
af306759-c19d-4efa-8c40-da67bddf406b,sieve_task,5,195423448.0,4961378975
823f0461-54d7-4538-b6ee-94eb0d055a62,sieve_task,5,196220016.0,5119433293
36b674c6-fa0a-4f5a-a617-b67cad295b96,sieve_task,5,198231854.0,4945739891
00ac9133-51ac-4462-be95-b211d3847cc1,sieve_task,5,197005963.0,5111063320
91d36550-7b54-4dfe-83ba-ce8019488832,sieve_task,5,194840871.0,5076773255
4ef0272c-0e79-450c-9036-9b4ddb2310a7,sieve_task,5,197594463.0,5017501184
f51969f0-ffab-4bb3-b913-fc00c0046e1b,sieve_task,5,197487532.0,5183750277
019c53fb-bd21-4c1b-baa7-ce8b6ab4743a,sieve_task,5,196815781.0,5036201705
20b4ed4c-43ae-4c11-bbc2-4e304ef55d8a,sieve_task,5,196454572.0,5100611222
677778fe-95ff-4d97-bd41-1cb4d2e001ac,sieve_task,5,195147267.0,5093329160
c1bf7cfe-f9b3-4c01-aa95-e2eed5e3f132,sieve_task,5,199626991.0,5284375838
71e27fe4-5f05-452b-be28-c8a0a5985f18,sieve_task,5,196068100.0,5082290649
a2fb16a9-6de1-40c9-9d56-ce9965a70d6b,sieve_task,5,199347754.0,5122993457
e6faeebe-1976-4497-b552-ffbbdaf691b6,sieve_task,5,198346294.0,5117192284
