run_uuid,func_name,call_count,total_energy_j,total_elapsed_ns
1fa3798a-04ed-4275-bf3f-53ea4c4fe977,matmul_task,2,106555574.0,3638465650
8dd75255-8a13-4a90-8f36-1aa96d87656f,matmul_task,2,101884747.0,3529560194
3f4cc4d7-8fd0-4453-9d5b-fe89f55e5fda,matmul_task,2,100029773.0,3471777141
f0cd137d-c5ad-44cc-8cc8-a26cb6cbf71d,matmul_task,2,102311137.0,3555626125
14ded29a-74da-4701-8a78-8759a69b8263,matmul_task,2,100827683.0,3496943207
9d4d8b18-c836-4f01-bf00-e7c2a6f9c8f0,matmul_task,2,100327686.0,3444936036
b26c5d28-c145-480d-b7ee-c292f921dc46,matmul_task,2,102401716.0,3517417865
77ed19ef-d793-4a37-9783-e2a95404fbdc,matmul_task,2,103614360.0,3673983667
7d693b00-0664-4366-8dad-e18d42a4e639,matmul_task,2,103823160.0,3587990014
2adba989-3fb5-422f-b0f8-939550083e8b,matmul_task,2,100810961.0,3456589563
d121ec38-7c38-4442-8756-47875a8ea8a0,matmul_task,2,101515182.0,3527019975
e7171025-678e-4949-a1d5-153cd7f56d9d,matmul_task,2,101559493.0,3554530982
bb091d44-b285-4c59-9217-dda433145fc0,matmul_task,2,101829756.0,3583273040
67daed53-2e82-44e8-80e1-d906de477b0f,matmul_task,2,103619852.0,3525586674
b83a83d8-81ae-4c7d-b572-33d0de9b8baa,matmul_task,2,101271834.0,3486797286
29cffe09-37d7-4672-9917-751d3a9d2ffd,matmul_task,2,104483559.0,3683831521
d8064fa3-782e-43db-b709-286216a1a295,matmul_task,2,100054187.0,3564946128
21e167f7-ce5c-4e8a-a02d-c7c20746e585,matmul_task,2,98741324.0,3520572663
8b0978f5-dd81-4d13-a3b3-d971af036163,matmul_task,2,102158125.0,3555677485
318805c0-048d-4f31-bcf2-742c29fe833b,matmul_task,2,100109181.0,3535176545
8f8da09e-e743-4c9c-85d4-03e8777b2bc0,matmul_task,2,102113326.0,3518675859
5b759ffa-0918-470e-b95e-3213c81b6368,matmul_task,2,104169045.0,3600642911
e74a5800-9f40-4d0f-b946-3905e81bdcaa,matmul_task,2,98888969.0,3480009991
e0dfcfb5-f309-4912-81a7-99e708595980,matmul_task,2,98641410.0,3436979503
2a037489-1916-4f04-b680-984db5eea4f5,matmul_task,2,102399213.0,3594492454
c79e4053-ce19-4bad-b7e4-5e8488be186a,matmul_task,2,100941453.0,3602327068
4904c067-e96a-4c01-bec7-e9dca9be6227,matmul_task,2,100838058.0,3588216695
a1804f54-5c09-418f-a2b9-ffba9eb8eaa6,matmul_task,2,97708123.0,3396647986
c023243c-a1af-41d1-bc08-782a5355c188,matmul_task,2,98877492.0,3451806190
d90ec245-1cab-4679-b4b7-965d224accc4,matmul_task,2,97942254.0,3426592985
99313926-f981-452f-9e79-caf8b96da402,matmul_task,2,98451653.0,3438517977
3c2e3a2c-7706-4b3b-9afa-ffe46f31e493,matmul_task,2,101717513.0,3563280151
ee3189c7-7728-4112-9495-45510b5325ff,matmul_task,2,100332630.0,3473764928
9b68104d-5c3f-4978-84f4-dd47dbe6e9c7,matmul_task,2,100922776.0,3504459866
09728ec4-0a7e-4cd2-bd7d-4ec4f43f48ce,matmul_task,2,101317612.0,3571381596
715e6e39-cbdc-4a57-a35b-ce22a1265bd2,matmul_task,2,101704634.0,3583640241
1234fa7c-21bd-4206-935c-47d933258bdd,matmul_task,2,101277022.0,3463590166
7e958f16-4800-46bb-b975-ff60e972c96f,matmul_task,2,101905684.0,3523584615
46bbff2c-be9d-4c6e-a229-2b6566893545,matmul_task,2,100500781.0,3463005193
ab5b5758-afef-4cb3-a4c0-ddb835fce307,matmul_task,2,97810114.0,3352540912
7bbc7e9b-901e-4b34-af10-1286682267ad,matmul_task,2,101641036.0,3571307266
074f16f5-489a-47f5-bc44-199433d410a5,matmul_task,2,99777699.0,3516596210
08de043f-6c55-49d8-9ecc-93f115338cb0,matmul_task,2,101047469.0,3451364044
f37d8533-61cb-4bc5-bf6c-f00fb0996bab,matmul_task,2,102263228.0,3645662525
eeb5f0c7-eccb-4d22-a3ed-f009d6a9c362,matmul_task,2,103389627.0,3680373116
