run_uuid,func_name,energy_j,elapsed_ns
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,0.0,542138
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,0.0,395555
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,0.0,411192
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,18555.0,398322
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,916.0,539686
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,19409.0,404441
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,0.0,409175
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,0.0,392610
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,0.0,400189
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,1404.0,668137
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,18371.0,406687
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,0.0,483433
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,0.0,394885
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,0.0,501879
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,0.0,397519
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,0.0,394460
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,20995.0,395138
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,18615.0,402631
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,0.0,397361
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,19164.0,401541
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,19225.0,396700
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,19347.0,438597
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,0.0,407863
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,18860.0,1014393
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,0.0,399950
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,0.0,398685
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,18555.0,444903
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,0.0,411538
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,0.0,397136
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,24902.0,435439
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,0.0,541451
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,20629.0,394026
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,0.0,412025
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,19470.0,397435
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,18615.0,555829
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,21485.0,432978
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,20080.0,403369
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,19409.0,400171
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,19226.0,408322
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,18799.0,409383
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,19776.0,537409
c8c8a1c0-9ec8-4171-a19e-082f3a86d0e6,write_chunk,19775.0,562296
