run_uuid,func_name,call_count,total_energy_j,total_elapsed_ns
c6d9b941-ee41-44fe-9f55-71fe1af04430,matmul_task,5,332857119.0,11434877525
1505437f-3898-4f48-bee9-cc312fdf3c1c,matmul_task,5,290266838.0,10072313881
a73e07ad-ffff-4f36-928d-41d748930f9f,matmul_task,5,288026668.0,9867396952
fa3a8453-ce39-471f-85dd-fdfd274ec76a,matmul_task,5,287514889.0,10046329578
e11c3e6c-a7c7-4406-80c1-7c78fc430e43,matmul_task,5,281986157.0,9674598233
0394947e-3fde-4256-a9c7-b6ee02917f2a,matmul_task,5,289204704.0,9955762247
593aff09-b21a-4a9b-9759-9f81d6f93702,matmul_task,5,290779406.0,10064597707
2d07a624-3cca-4957-9baf-9f106668bcad,matmul_task,5,286137574.0,9879991484
a55949e3-7d8c-445e-ba2c-e2e81532250c,matmul_task,5,296908298.0,10252308217
cee8dbe9-14a2-4060-a6e5-c85edd9585fa,matmul_task,5,299153288.0,10395942224
5b8fdd35-be45-4be2-ab19-925c6e2d0c09,matmul_task,5,295618872.0,10229301198
6222abdc-373e-4925-a57e-2ca6acc191d9,matmul_task,5,293390606.0,10166274567
78222e6d-34f9-4339-9694-c7f1b0032405,matmul_task,5,293121075.0,10022275950
707a1a0f-3fe5-4e39-b732-25d56e376acb,matmul_task,5,286010985.0,9759910861
e7296846-35c3-4f14-b31f-170716344077,matmul_task,5,286679563.0,9875313864
358175cb-35c4-42ba-8780-97fe36a2b3d8,matmul_task,5,285630250.0,9852124752
a0fc86c3-c13a-4371-94e3-871e73aaa23c,matmul_task,5,288120540.0,9907885884
75f10221-b876-4447-8409-1a32e2766a62,matmul_task,5,291243150.0,10003400784
0e215d14-62ba-4b48-83e0-a527adc3b4f2,matmul_task,5,288268855.0,9896158302
6806eee9-2f2c-47c5-85b6-b173673eb57e,matmul_task,5,297463230.0,10340912195
27fa2372-6b50-41c2-aca6-ab5059550c89,matmul_task,5,292948773.0,10012127849
7e703235-4184-445c-83b3-5d9ecd673567,matmul_task,5,298437832.0,10367078993
7b118d01-d473-47ac-ba11-e32e7d790099,matmul_task,5,288284235.0,9951575757
20553a43-6dea-4d2f-bf43-4ed879b1dc2d,matmul_task,5,295029946.0,10328416878
efe40940-324e-4caa-b2f0-c285928e71c0,matmul_task,5,289778922.0,9926164323
10a066e8-6e55-4fe9-8596-83c7b6f57f6c,matmul_task,5,278020284.0,9759949188
e32ad44b-fc35-4023-a611-39c744123fb0,matmul_task,5,287808286.0,9959734301
c7e66831-0449-4756-8e47-e0d8a44cf88a,matmul_task,5,283198678.0,9890472577
ee984604-9f9b-4879-a89b-d64765732dbc,matmul_task,5,287864802.0,10051962674
ce0e4308-837b-406e-bf0a-afa5f3fa28a7,matmul_task,5,269173381.0,9364737335
65bd9cb9-a183-456a-9a25-9dee286bbfc0,matmul_task,5,285093326.0,9829508642
3659f021-f936-4614-b39f-86057f4510ad,matmul_task,5,290784165.0,10218259907
8f2f8427-748b-4fed-a841-3fee267ad556,matmul_task,5,282572824.0,9869584650
4672f2b8-55de-4a91-8af6-9c0379fd457c,matmul_task,5,259454537.0,9146294173
d3950095-178b-4ecd-89f1-be108aee6e2d,matmul_task,5,287480037.0,9951600499
98277b7c-82c5-492f-9687-c76118212684,matmul_task,5,293057660.0,10242965274
