run_uuid,func_name,call_count,total_energy_j,total_elapsed_ns
843aea84-4133-428c-9fb9-41788b78dd02,matmul_task,4,229666769.0,7900500015
bae166eb-c20f-4d87-ad79-7ec74d54baf0,matmul_task,4,236316594.0,8246773078
cc3487f6-c44c-4464-abd2-bcdc1d337ae8,matmul_task,4,233311355.0,8123620481
80347bbd-897e-4d50-ad74-0f25b501bd42,matmul_task,4,231259355.0,7916201516
ebf377e7-d808-4732-9692-d8b0955e0abf,matmul_task,4,231787919.0,7919887670
d8d4b5fe-4435-4288-ad71-b1e8bc6e1ed9,matmul_task,4,202565946.0,7046223279
cb14f342-821f-4465-b994-4377f3bc1f79,matmul_task,4,233564770.0,8179154822
034543c1-b212-4255-a86b-b883cbc3cc97,matmul_task,4,230185568.0,7944921851
4d1ec2fc-e4af-4f44-a175-3b8215a4122b,matmul_task,4,228043603.0,7873959005
98d7f1bd-55a8-4111-a69a-f8e5787d6395,matmul_task,4,216315854.0,7445279662
2340787f-38aa-4536-9dbb-09f43403a685,matmul_task,4,236720829.0,8572720703
9a6a9ce9-820f-4e9a-85b2-2f2f4ec40da8,matmul_task,4,225856844.0,7745372126
48283bfe-3f41-48e0-a214-e30a6e6d853a,matmul_task,4,229745872.0,7917215498
b92ef8b0-5c68-43f9-885d-5f5c6c16107e,matmul_task,4,233238294.0,8160045473
d56e10ba-874d-4bd8-bbd1-d03875b833fc,matmul_task,4,233096755.0,8369400728
131397ea-f703-47e3-8c43-610b442b7c97,matmul_task,4,228216701.0,7815068509
e9090b48-51ba-45a8-9b58-2b9b2fdcf143,matmul_task,4,232424455.0,8083706374
2c5df5bd-77e8-4d20-8c8f-ed15613cc618,matmul_task,4,229165917.0,7740882346
ff6e0e49-c566-4599-a9d7-16cafb129f55,matmul_task,4,225019444.0,7739373863
d5cb783d-654d-4950-a263-03f18ca586f8,matmul_task,4,241375605.0,8803212380
139c6e60-946c-4140-931b-c18d4a77f496,matmul_task,4,219926681.0,7520581033
449f350b-7b33-41b2-bea3-9535e7cbb3d6,matmul_task,4,209294935.0,7376679937
d7a686d3-dfeb-4d3c-9aa6-a0659f676f56,matmul_task,4,224679113.0,7780982426
b67f7dab-c0a5-4ad3-b3c6-c97cc83dd51b,matmul_task,4,229129051.0,8093647259
d0f40612-4e03-4666-b7da-6a733a351416,matmul_task,4,214918519.0,7326041409
e51e5777-5d95-48ea-ac80-c2b6fc7f99e7,matmul_task,4,226084687.0,7676156800
6eda5846-2acc-49a9-941e-3a7b541a5df6,matmul_task,4,203776640.0,6950423638
f9eca54f-15ec-4b5b-b917-4115063f2957,matmul_task,4,227607694.0,7788216663
d7ee8971-9fe1-44e9-a54c-5fd4a8efc5aa,matmul_task,4,230490192.0,8028457472
c7ce1def-03fc-4bca-80f4-afdaba31dd4c,matmul_task,4,214441712.0,7370434793
031a26f9-d876-4879-9ff1-4eab4cde6dc3,matmul_task,4,221705182.0,7650027798
90b04a4e-a06e-4e8c-8474-cb324fc32044,matmul_task,4,232292498.0,8032986640
818490ea-48fd-48ca-8803-dafb9194255f,matmul_task,4,217584220.0,7612819099
1a80f2a8-799f-4984-a92f-49a21d3ce281,matmul_task,4,228912745.0,8085448262
39f84cf5-3967-4f0b-9ddc-bdc75fba3a29,matmul_task,4,226363191.0,7811455215
b811aaba-4638-40c2-839e-e7c20f1ed611,matmul_task,4,230887959.0,7834691841
705bf6dd-3313-4406-bf1e-338b610d63ae,matmul_task,4,232490554.0,8072703508
4e6eb4f1-04aa-4eab-8e9e-42f498bdabb8,matmul_task,4,235560922.0,8557713876
ba0df83a-bdc0-419d-a7cf-01bb04e7fbd5,matmul_task,4,220426865.0,7407027954
f9f0708a-df6a-4088-a335-426210a10e4a,matmul_task,4,217126946.0,7403492125
24189313-0ea9-4c6c-893a-2ca15a22b722,matmul_task,4,230753743.0,7968510614
09f6ecc7-c94c-4398-9f5a-2a5a081cde49,matmul_task,4,237187075.0,8567485145
5839f1cd-8c64-40c3-8314-6b9630124cc6,matmul_task,4,220783493.0,7787212647
f6696082-2d6d-425c-9c09-94b8c5fc6364,matmul_task,4,224800694.0,7867997023
99e97572-8a7a-4048-9515-998c1e0474f1,matmul_task,4,225655428.0,7648983679
